"Date","Source","Site ID","POC","Daily Mean PM10 Concentration","Units","Daily AQI Value","Local Site Name","Daily Obs Count","Percent Complete","AQS Parameter Code","AQS Parameter Description","Method Code","CBSA Code","CBSA Name","State FIPS Code","State","County FIPS Code","County","Site Latitude","Site Longitude"
"04/11/2022","AQS","060650012","1","30","ug/m3 SC","28","Banning Airport","1","100.0000","81102","PM10 Total 0-10um STP","063","40140","Riverside-San Bernardino-Ontario, CA","06","California","065","Riverside","33.92086","-116.85841"
"04/17/2022","AQS","060650012","1","17","ug/m3 SC","16","Banning Airport","1","100.0000","81102","PM10 Total 0-10um STP","063","40140","Riverside-San Bernardino-Ontario, CA","06","California","065","Riverside","33.92086","-116.85841"
"04/23/2022","AQS","060650012","1","11","ug/m3 SC","10","Banning Airport","1","100.0000","81102","PM10 Total 0-10um STP","063","40140","Riverside-San Bernardino-Ontario, CA","06","California","065","Riverside","33.92086","-116.85841"
"04/29/2022","AQS","060650012","1","43","ug/m3 SC","40","Banning Airport","1","100.0000","81102","PM10 Total 0-10um STP","063","40140","Riverside-San Bernardino-Ontario, CA","06","California","065","Riverside","33.92086","-116.85841"
"05/05/2022","AQS","060650012","1","32","ug/m3 SC","30","Banning Airport","1","100.0000","81102","PM10 Total 0-10um STP","063","40140","Riverside-San Bernardino-Ontario, CA","06","California","065","Riverside","33.92086","-116.85841"
"05/11/2022","AQS","060650012","1","22","ug/m3 SC","20","Banning Airport","1","100.0000","81102","PM10 Total 0-10um STP","063","40140","Riverside-San Bernardino-Ontario, CA","06","California","065","Riverside","33.92086","-116.85841"
"05/17/2022","AQS","060650012","1","27","ug/m3 SC","25","Banning Airport","1","100.0000","81102","PM10 Total 0-10um STP","063","40140","Riverside-San Bernardino-Ontario, CA","06","California","065","Riverside","33.92086","-116.85841"
"05/23/2022","AQS","060650012","1","33","ug/m3 SC","31","Banning Airport","1","100.0000","81102","PM10 Total 0-10um STP","063","40140","Riverside-San Bernardino-Ontario, CA","06","California","065","Riverside","33.92086","-116.85841"
"05/29/2022","AQS","060650012","1","27","ug/m3 SC","25","Banning Airport","1","100.0000","81102","PM10 Total 0-10um STP","063","40140","Riverside-San Bernardino-Ontario, CA","06","California","065","Riverside","33.92086","-116.85841"
"06/04/2022","AQS","060650012","1","28","ug/m3 SC","26","Banning Airport","1","100.0000","81102","PM10 Total 0-10um STP","063","40140","Riverside-San Bernardino-Ontario, CA","06","California","065","Riverside","33.92086","-116.85841"
"06/10/2022","AQS","060650012","1","35","ug/m3 SC","32","Banning Airport","1","100.0000","81102","PM10 Total 0-10um STP","063","40140","Riverside-San Bernardino-Ontario, CA","06","California","065","Riverside","33.92086","-116.85841"
"06/16/2022","AQS","060650012","1","51","ug/m3 SC","47","Banning Airport","1","100.0000","81102","PM10 Total 0-10um STP","063","40140","Riverside-San Bernardino-Ontario, CA","06","California","065","Riverside","33.92086","-116.85841"
"06/22/2022","AQS","060650012","1","29","ug/m3 SC","27","Banning Airport","1","100.0000","81102","PM10 Total 0-10um STP","063","40140","Riverside-San Bernardino-Ontario, CA","06","California","065","Riverside","33.92086","-116.85841"
"06/28/2022","AQS","060650012","1","29","ug/m3 SC","27","Banning Airport","1","100.0000","81102","PM10 Total 0-10um STP","063","40140","Riverside-San Bernardino-Ontario, CA","06","California","065","Riverside","33.92086","-116.85841"
"07/04/2022","AQS","060650012","1","25","ug/m3 SC","23","Banning Airport","1","100.0000","81102","PM10 Total 0-10um STP","063","40140","Riverside-San Bernardino-Ontario, CA","06","California","065","Riverside","33.92086","-116.85841"
"07/10/2022","AQS","060650012","1","21","ug/m3 SC","19","Banning Airport","1","100.0000","81102","PM10 Total 0-10um STP","063","40140","Riverside-San Bernardino-Ontario, CA","06","California","065","Riverside","33.92086","-116.85841"
"07/16/2022","AQS","060650012","1","34","ug/m3 SC","31","Banning Airport","1","100.0000","81102","PM10 Total 0-10um STP","063","40140","Riverside-San Bernardino-Ontario, CA","06","California","065","Riverside","33.92086","-116.85841"
"07/22/2022","AQS","060650012","1","36","ug/m3 SC","33","Banning Airport","1","100.0000","81102","PM10 Total 0-10um STP","063","40140","Riverside-San Bernardino-Ontario, CA","06","California","065","Riverside","33.92086","-116.85841"
"07/28/2022","AQS","060650012","1","27","ug/m3 SC","25","Banning Airport","1","100.0000","81102","PM10 Total 0-10um STP","063","40140","Riverside-San Bernardino-Ontario, CA","06","California","065","Riverside","33.92086","-116.85841"
"08/03/2022","AQS","060650012","1","44","ug/m3 SC","41","Banning Airport","1","100.0000","81102","PM10 Total 0-10um STP","063","40140","Riverside-San Bernardino-Ontario, CA","06","California","065","Riverside","33.92086","-116.85841"
"08/09/2022","AQS","060650012","1","23","ug/m3 SC","21","Banning Airport","1","100.0000","81102","PM10 Total 0-10um STP","063","40140","Riverside-San Bernardino-Ontario, CA","06","California","065","Riverside","33.92086","-116.85841"
"08/15/2022","AQS","060650012","1","50","ug/m3 SC","46","Banning Airport","1","100.0000","81102","PM10 Total 0-10um STP","063","40140","Riverside-San Bernardino-Ontario, CA","06","California","065","Riverside","33.92086","-116.85841"
"08/21/2022","AQS","060650012","1","34","ug/m3 SC","31","Banning Airport","1","100.0000","81102","PM10 Total 0-10um STP","063","40140","Riverside-San Bernardino-Ontario, CA","06","California","065","Riverside","33.92086","-116.85841"
"08/27/2022","AQS","060650012","1","26","ug/m3 SC","24","Banning Airport","1","100.0000","81102","PM10 Total 0-10um STP","063","40140","Riverside-San Bernardino-Ontario, CA","06","California","065","Riverside","33.92086","-116.85841"
"09/02/2022","AQS","060650012","1","37","ug/m3 SC","34","Banning Airport","1","100.0000","81102","PM10 Total 0-10um STP","063","40140","Riverside-San Bernardino-Ontario, CA","06","California","065","Riverside","33.92086","-116.85841"
"09/08/2022","AQS","060650012","1","38","ug/m3 SC","35","Banning Airport","1","100.0000","81102","PM10 Total 0-10um STP","063","40140","Riverside-San Bernardino-Ontario, CA","06","California","065","Riverside","33.92086","-116.85841"
"09/14/2022","AQS","060650012","1","13","ug/m3 SC","12","Banning Airport","1","100.0000","81102","PM10 Total 0-10um STP","063","40140","Riverside-San Bernardino-Ontario, CA","06","California","065","Riverside","33.92086","-116.85841"
"09/20/2022","AQS","060650012","1","16","ug/m3 SC","15","Banning Airport","1","100.0000","81102","PM10 Total 0-10um STP","063","40140","Riverside-San Bernardino-Ontario, CA","06","California","065","Riverside","33.92086","-116.85841"
"09/26/2022","AQS","060650012","1","31","ug/m3 SC","29","Banning Airport","1","100.0000","81102","PM10 Total 0-10um STP","063","40140","Riverside-San Bernardino-Ontario, CA","06","California","065","Riverside","33.92086","-116.85841"
"10/02/2022","AQS","060650012","1","23","ug/m3 SC","21","Banning Airport","1","100.0000","81102","PM10 Total 0-10um STP","063","40140","Riverside-San Bernardino-Ontario, CA","06","California","065","Riverside","33.92086","-116.85841"
"10/08/2022","AQS","060650012","1","52","ug/m3 SC","48","Banning Airport","1","100.0000","81102","PM10 Total 0-10um STP","063","40140","Riverside-San Bernardino-Ontario, CA","06","California","065","Riverside","33.92086","-116.85841"
"10/14/2022","AQS","060650012","1","33","ug/m3 SC","31","Banning Airport","1","100.0000","81102","PM10 Total 0-10um STP","063","40140","Riverside-San Bernardino-Ontario, CA","06","California","065","Riverside","33.92086","-116.85841"
"10/20/2022","AQS","060650012","1","20","ug/m3 SC","19","Banning Airport","1","100.0000","81102","PM10 Total 0-10um STP","063","40140","Riverside-San Bernardino-Ontario, CA","06","California","065","Riverside","33.92086","-116.85841"
"10/26/2022","AQS","060650012","1","24","ug/m3 SC","22","Banning Airport","1","100.0000","81102","PM10 Total 0-10um STP","063","40140","Riverside-San Bernardino-Ontario, CA","06","California","065","Riverside","33.92086","-116.85841"
"11/01/2022","AQS","060650012","1","23","ug/m3 SC","21","Banning Airport","1","100.0000","81102","PM10 Total 0-10um STP","063","40140","Riverside-San Bernardino-Ontario, CA","06","California","065","Riverside","33.92086","-116.85841"
"11/07/2022","AQS","060650012","1","5","ug/m3 SC","5","Banning Airport","1","100.0000","81102","PM10 Total 0-10um STP","063","40140","Riverside-San Bernardino-Ontario, CA","06","California","065","Riverside","33.92086","-116.85841"
"11/13/2022","AQS","060650012","1","10","ug/m3 SC","9","Banning Airport","1","100.0000","81102","PM10 Total 0-10um STP","063","40140","Riverside-San Bernardino-Ontario, CA","06","California","065","Riverside","33.92086","-116.85841"
"01/01/2022","AQS","060650500","1","18","ug/m3 SC","17","29 Palms","1","100.0000","81102","PM10 Total 0-10um STP","239","40140","Riverside-San Bernardino-Ontario, CA","06","California","065","Riverside","33.7196900008716","-116.1897"
"01/02/2022","AQS","060650500","1","16","ug/m3 SC","15","29 Palms","1","100.0000","81102","PM10 Total 0-10um STP","239","40140","Riverside-San Bernardino-Ontario, CA","06","California","065","Riverside","33.7196900008716","-116.1897"
"01/03/2022","AQS","060650500","1","24","ug/m3 SC","22","29 Palms","1","100.0000","81102","PM10 Total 0-10um STP","239","40140","Riverside-San Bernardino-Ontario, CA","06","California","065","Riverside","33.7196900008716","-116.1897"
"01/04/2022","AQS","060650500","1","35","ug/m3 SC","32","29 Palms","1","100.0000","81102","PM10 Total 0-10um STP","239","40140","Riverside-San Bernardino-Ontario, CA","06","California","065","Riverside","33.7196900008716","-116.1897"
"01/05/2022","AQS","060650500","1","36","ug/m3 SC","33","29 Palms","1","100.0000","81102","PM10 Total 0-10um STP","239","40140","Riverside-San Bernardino-Ontario, CA","06","California","065","Riverside","33.7196900008716","-116.1897"
"01/06/2022","AQS","060650500","1","49","ug/m3 SC","45","29 Palms","1","100.0000","81102","PM10 Total 0-10um STP","239","40140","Riverside-San Bernardino-Ontario, CA","06","California","065","Riverside","33.7196900008716","-116.1897"
"01/07/2022","AQS","060650500","1","47","ug/m3 SC","44","29 Palms","1","100.0000","81102","PM10 Total 0-10um STP","239","40140","Riverside-San Bernardino-Ontario, CA","06","California","065","Riverside","33.7196900008716","-116.1897"
"01/08/2022","AQS","060650500","1","67","ug/m3 SC","57","29 Palms","1","100.0000","81102","PM10 Total 0-10um STP","239","40140","Riverside-San Bernardino-Ontario, CA","06","California","065","Riverside","33.7196900008716","-116.1897"
"01/09/2022","AQS","060650500","1","18","ug/m3 SC","17","29 Palms","1","100.0000","81102","PM10 Total 0-10um STP","239","40140","Riverside-San Bernardino-Ontario, CA","06","California","065","Riverside","33.7196900008716","-116.1897"
"01/10/2022","AQS","060650500","1","22","ug/m3 SC","20","29 Palms","1","100.0000","81102","PM10 Total 0-10um STP","239","40140","Riverside-San Bernardino-Ontario, CA","06","California","065","Riverside","33.7196900008716","-116.1897"
"01/11/2022","AQS","060650500","1","24","ug/m3 SC","22","29 Palms","1","100.0000","81102","PM10 Total 0-10um STP","239","40140","Riverside-San Bernardino-Ontario, CA","06","California","065","Riverside","33.7196900008716","-116.1897"
"01/12/2022","AQS","060650500","1","44","ug/m3 SC","41","29 Palms","1","100.0000","81102","PM10 Total 0-10um STP","239","40140","Riverside-San Bernardino-Ontario, CA","06","California","065","Riverside","33.7196900008716","-116.1897"
"01/13/2022","AQS","060650500","1","47","ug/m3 SC","44","29 Palms","1","100.0000","81102","PM10 Total 0-10um STP","239","40140","Riverside-San Bernardino-Ontario, CA","06","California","065","Riverside","33.7196900008716","-116.1897"
"01/14/2022","AQS","060650500","1","32","ug/m3 SC","30","29 Palms","1","100.0000","81102","PM10 Total 0-10um STP","239","40140","Riverside-San Bernardino-Ontario, CA","06","California","065","Riverside","33.7196900008716","-116.1897"
"01/15/2022","AQS","060650500","1","26","ug/m3 SC","24","29 Palms","1","100.0000","81102","PM10 Total 0-10um STP","239","40140","Riverside-San Bernardino-Ontario, CA","06","California","065","Riverside","33.7196900008716","-116.1897"
"01/16/2022","AQS","060650500","1","24","ug/m3 SC","22","29 Palms","1","100.0000","81102","PM10 Total 0-10um STP","239","40140","Riverside-San Bernardino-Ontario, CA","06","California","065","Riverside","33.7196900008716","-116.1897"
"01/17/2022","AQS","060650500","1","43","ug/m3 SC","40","29 Palms","1","100.0000","81102","PM10 Total 0-10um STP","239","40140","Riverside-San Bernardino-Ontario, CA","06","California","065","Riverside","33.7196900008716","-116.1897"
"01/18/2022","AQS","060650500","1","31","ug/m3 SC","29","29 Palms","1","100.0000","81102","PM10 Total 0-10um STP","239","40140","Riverside-San Bernardino-Ontario, CA","06","California","065","Riverside","33.7196900008716","-116.1897"
"01/19/2022","AQS","060650500","1","27","ug/m3 SC","25","29 Palms","1","100.0000","81102","PM10 Total 0-10um STP","239","40140","Riverside-San Bernardino-Ontario, CA","06","California","065","Riverside","33.7196900008716","-116.1897"
"01/20/2022","AQS","060650500","1","23","ug/m3 SC","21","29 Palms","1","100.0000","81102","PM10 Total 0-10um STP","239","40140","Riverside-San Bernardino-Ontario, CA","06","California","065","Riverside","33.7196900008716","-116.1897"
"01/21/2022","AQS","060650500","1","99","ug/m3 SC","73","29 Palms","1","100.0000","81102","PM10 Total 0-10um STP","239","40140","Riverside-San Bernardino-Ontario, CA","06","California","065","Riverside","33.7196900008716","-116.1897"
"01/22/2022","AQS","060650500","1","37","ug/m3 SC","34","29 Palms","1","100.0000","81102","PM10 Total 0-10um STP","239","40140","Riverside-San Bernardino-Ontario, CA","06","California","065","Riverside","33.7196900008716","-116.1897"
"01/23/2022","AQS","060650500","1","17","ug/m3 SC","16","29 Palms","1","100.0000","81102","PM10 Total 0-10um STP","239","40140","Riverside-San Bernardino-Ontario, CA","06","California","065","Riverside","33.7196900008716","-116.1897"
"01/24/2022","AQS","060650500","1","32","ug/m3 SC","30","29 Palms","1","100.0000","81102","PM10 Total 0-10um STP","239","40140","Riverside-San Bernardino-Ontario, CA","06","California","065","Riverside","33.7196900008716","-116.1897"
"01/25/2022","AQS","060650500","1","31","ug/m3 SC","29","29 Palms","1","100.0000","81102","PM10 Total 0-10um STP","239","40140","Riverside-San Bernardino-Ontario, CA","06","California","065","Riverside","33.7196900008716","-116.1897"
"01/26/2022","AQS","060650500","1","32","ug/m3 SC","30","29 Palms","1","100.0000","81102","PM10 Total 0-10um STP","239","40140","Riverside-San Bernardino-Ontario, CA","06","California","065","Riverside","33.7196900008716","-116.1897"
"01/27/2022","AQS","060650500","1","23","ug/m3 SC","21","29 Palms","1","100.0000","81102","PM10 Total 0-10um STP","239","40140","Riverside-San Bernardino-Ontario, CA","06","California","065","Riverside","33.7196900008716","-116.1897"
"01/28/2022","AQS","060650500","1","22","ug/m3 SC","20","29 Palms","1","100.0000","81102","PM10 Total 0-10um STP","239","40140","Riverside-San Bernardino-Ontario, CA","06","California","065","Riverside","33.7196900008716","-116.1897"
"01/29/2022","AQS","060650500","1","33","ug/m3 SC","31","29 Palms","1","100.0000","81102","PM10 Total 0-10um STP","239","40140","Riverside-San Bernardino-Ontario, CA","06","California","065","Riverside","33.7196900008716","-116.1897"
"01/30/2022","AQS","060650500","1","25","ug/m3 SC","23","29 Palms","1","100.0000","81102","PM10 Total 0-10um STP","239","40140","Riverside-San Bernardino-Ontario, CA","06","California","065","Riverside","33.7196900008716","-116.1897"
"02/02/2022","AQS","060650500","1","424","ug/m3 SC","300","29 Palms","1","100.0000","81102","PM10 Total 0-10um STP","239","40140","Riverside-San Bernardino-Ontario, CA","06","California","065","Riverside","33.7196900008716","-116.1897"
"02/03/2022","AQS","060650500","1","34","ug/m3 SC","31","29 Palms","1","100.0000","81102","PM10 Total 0-10um STP","239","40140","Riverside-San Bernardino-Ontario, CA","06","California","065","Riverside","33.7196900008716","-116.1897"
"02/04/2022","AQS","060650500","1","25","ug/m3 SC","23","29 Palms","1","100.0000","81102","PM10 Total 0-10um STP","239","40140","Riverside-San Bernardino-Ontario, CA","06","California","065","Riverside","33.7196900008716","-116.1897"
"02/05/2022","AQS","060650500","1","31","ug/m3 SC","29","29 Palms","1","100.0000","81102","PM10 Total 0-10um STP","239","40140","Riverside-San Bernardino-Ontario, CA","06","California","065","Riverside","33.7196900008716","-116.1897"
"02/06/2022","AQS","060650500","1","20","ug/m3 SC","19","29 Palms","1","100.0000","81102","PM10 Total 0-10um STP","239","40140","Riverside-San Bernardino-Ontario, CA","06","California","065","Riverside","33.7196900008716","-116.1897"
"02/07/2022","AQS","060650500","1","28","ug/m3 SC","26","29 Palms","1","100.0000","81102","PM10 Total 0-10um STP","239","40140","Riverside-San Bernardino-Ontario, CA","06","California","065","Riverside","33.7196900008716","-116.1897"
"02/08/2022","AQS","060650500","1","30","ug/m3 SC","28","29 Palms","1","100.0000","81102","PM10 Total 0-10um STP","239","40140","Riverside-San Bernardino-Ontario, CA","06","California","065","Riverside","33.7196900008716","-116.1897"
"02/09/2022","AQS","060650500","1","28","ug/m3 SC","26","29 Palms","1","100.0000","81102","PM10 Total 0-10um STP","239","40140","Riverside-San Bernardino-Ontario, CA","06","California","065","Riverside","33.7196900008716","-116.1897"
"02/10/2022","AQS","060650500","1","26","ug/m3 SC","24","29 Palms","1","100.0000","81102","PM10 Total 0-10um STP","239","40140","Riverside-San Bernardino-Ontario, CA","06","California","065","Riverside","33.7196900008716","-116.1897"
"02/11/2022","AQS","060650500","1","26","ug/m3 SC","24","29 Palms","1","100.0000","81102","PM10 Total 0-10um STP","239","40140","Riverside-San Bernardino-Ontario, CA","06","California","065","Riverside","33.7196900008716","-116.1897"
"02/12/2022","AQS","060650500","1","24","ug/m3 SC","22","29 Palms","1","100.0000","81102","PM10 Total 0-10um STP","239","40140","Riverside-San Bernardino-Ontario, CA","06","California","065","Riverside","33.7196900008716","-116.1897"
"02/13/2022","AQS","060650500","1","28","ug/m3 SC","26","29 Palms","1","100.0000","81102","PM10 Total 0-10um STP","239","40140","Riverside-San Bernardino-Ontario, CA","06","California","065","Riverside","33.7196900008716","-116.1897"
"02/14/2022","AQS","060650500","1","40","ug/m3 SC","37","29 Palms","1","100.0000","81102","PM10 Total 0-10um STP","239","40140","Riverside-San Bernardino-Ontario, CA","06","California","065","Riverside","33.7196900008716","-116.1897"
"02/15/2022","AQS","060650500","1","276","ug/m3 SC","161","29 Palms","1","100.0000","81102","PM10 Total 0-10um STP","239","40140","Riverside-San Bernardino-Ontario, CA","06","California","065","Riverside","33.7196900008716","-116.1897"
"02/16/2022","AQS","060650500","1","37","ug/m3 SC","34","29 Palms","1","100.0000","81102","PM10 Total 0-10um STP","239","40140","Riverside-San Bernardino-Ontario, CA","06","California","065","Riverside","33.7196900008716","-116.1897"
"02/17/2022","AQS","060650500","1","25","ug/m3 SC","23","29 Palms","1","100.0000","81102","PM10 Total 0-10um STP","239","40140","Riverside-San Bernardino-Ontario, CA","06","California","065","Riverside","33.7196900008716","-116.1897"
"02/18/2022","AQS","060650500","1","21","ug/m3 SC","19","29 Palms","1","100.0000","81102","PM10 Total 0-10um STP","239","40140","Riverside-San Bernardino-Ontario, CA","06","California","065","Riverside","33.7196900008716","-116.1897"
"02/19/2022","AQS","060650500","1","41","ug/m3 SC","38","29 Palms","1","100.0000","81102","PM10 Total 0-10um STP","239","40140","Riverside-San Bernardino-Ontario, CA","06","California","065","Riverside","33.7196900008716","-116.1897"
"02/20/2022","AQS","060650500","1","29","ug/m3 SC","27","29 Palms","1","100.0000","81102","PM10 Total 0-10um STP","239","40140","Riverside-San Bernardino-Ontario, CA","06","California","065","Riverside","33.7196900008716","-116.1897"
"02/21/2022","AQS","060650500","1","147","ug/m3 SC","97","29 Palms","1","100.0000","81102","PM10 Total 0-10um STP","239","40140","Riverside-San Bernardino-Ontario, CA","06","California","065","Riverside","33.7196900008716","-116.1897"
"02/22/2022","AQS","060650500","1","70","ug/m3 SC","58","29 Palms","1","100.0000","81102","PM10 Total 0-10um STP","239","40140","Riverside-San Bernardino-Ontario, CA","06","California","065","Riverside","33.7196900008716","-116.1897"
"02/23/2022","AQS","060650500","1","12","ug/m3 SC","11","29 Palms","1","100.0000","81102","PM10 Total 0-10um STP","239","40140","Riverside-San Bernardino-Ontario, CA","06","California","065","Riverside","33.7196900008716","-116.1897"
"02/24/2022","AQS","060650500","1","31","ug/m3 SC","29","29 Palms","1","100.0000","81102","PM10 Total 0-10um STP","239","40140","Riverside-San Bernardino-Ontario, CA","06","California","065","Riverside","33.7196900008716","-116.1897"
"02/25/2022","AQS","060650500","1","25","ug/m3 SC","23","29 Palms","1","100.0000","81102","PM10 Total 0-10um STP","239","40140","Riverside-San Bernardino-Ontario, CA","06","California","065","Riverside","33.7196900008716","-116.1897"
"02/26/2022","AQS","060650500","1","17","ug/m3 SC","16","29 Palms","1","100.0000","81102","PM10 Total 0-10um STP","239","40140","Riverside-San Bernardino-Ontario, CA","06","California","065","Riverside","33.7196900008716","-116.1897"
"02/27/2022","AQS","060650500","1","14","ug/m3 SC","13","29 Palms","1","100.0000","81102","PM10 Total 0-10um STP","239","40140","Riverside-San Bernardino-Ontario, CA","06","California","065","Riverside","33.7196900008716","-116.1897"
"02/28/2022","AQS","060650500","1","18","ug/m3 SC","17","29 Palms","1","100.0000","81102","PM10 Total 0-10um STP","239","40140","Riverside-San Bernardino-Ontario, CA","06","California","065","Riverside","33.7196900008716","-116.1897"
"03/01/2022","AQS","060650500","1","20","ug/m3 SC","19","29 Palms","1","100.0000","81102","PM10 Total 0-10um STP","239","40140","Riverside-San Bernardino-Ontario, CA","06","California","065","Riverside","33.7196900008716","-116.1897"
"03/02/2022","AQS","060650500","1","33","ug/m3 SC","31","29 Palms","1","100.0000","81102","PM10 Total 0-10um STP","239","40140","Riverside-San Bernardino-Ontario, CA","06","California","065","Riverside","33.7196900008716","-116.1897"
"03/03/2022","AQS","060650500","1","45","ug/m3 SC","42","29 Palms","1","100.0000","81102","PM10 Total 0-10um STP","239","40140","Riverside-San Bernardino-Ontario, CA","06","California","065","Riverside","33.7196900008716","-116.1897"
"03/04/2022","AQS","060650500","1","44","ug/m3 SC","41","29 Palms","1","100.0000","81102","PM10 Total 0-10um STP","239","40140","Riverside-San Bernardino-Ontario, CA","06","California","065","Riverside","33.7196900008716","-116.1897"
"03/05/2022","AQS","060650500","1","74","ug/m3 SC","60","29 Palms","1","100.0000","81102","PM10 Total 0-10um STP","239","40140","Riverside-San Bernardino-Ontario, CA","06","California","065","Riverside","33.7196900008716","-116.1897"
"03/06/2022","AQS","060650500","1","17","ug/m3 SC","16","29 Palms","1","100.0000","81102","PM10 Total 0-10um STP","239","40140","Riverside-San Bernardino-Ontario, CA","06","California","065","Riverside","33.7196900008716","-116.1897"
"03/07/2022","AQS","060650500","1","37","ug/m3 SC","34","29 Palms","1","100.0000","81102","PM10 Total 0-10um STP","239","40140","Riverside-San Bernardino-Ontario, CA","06","California","065","Riverside","33.7196900008716","-116.1897"
"03/08/2022","AQS","060650500","1","22","ug/m3 SC","20","29 Palms","1","100.0000","81102","PM10 Total 0-10um STP","239","40140","Riverside-San Bernardino-Ontario, CA","06","California","065","Riverside","33.7196900008716","-116.1897"
"03/09/2022","AQS","060650500","1","32","ug/m3 SC","30","29 Palms","1","100.0000","81102","PM10 Total 0-10um STP","239","40140","Riverside-San Bernardino-Ontario, CA","06","California","065","Riverside","33.7196900008716","-116.1897"
"03/10/2022","AQS","060650500","1","325","ug/m3 SC","186","29 Palms","1","100.0000","81102","PM10 Total 0-10um STP","239","40140","Riverside-San Bernardino-Ontario, CA","06","California","065","Riverside","33.7196900008716","-116.1897"
"03/11/2022","AQS","060650500","1","22","ug/m3 SC","20","29 Palms","1","100.0000","81102","PM10 Total 0-10um STP","239","40140","Riverside-San Bernardino-Ontario, CA","06","California","065","Riverside","33.7196900008716","-116.1897"
"03/12/2022","AQS","060650500","1","21","ug/m3 SC","19","29 Palms","1","100.0000","81102","PM10 Total 0-10um STP","239","40140","Riverside-San Bernardino-Ontario, CA","06","California","065","Riverside","33.7196900008716","-116.1897"
"03/13/2022","AQS","060650500","1","52","ug/m3 SC","48","29 Palms","1","100.0000","81102","PM10 Total 0-10um STP","239","40140","Riverside-San Bernardino-Ontario, CA","06","California","065","Riverside","33.7196900008716","-116.1897"
"03/14/2022","AQS","060650500","1","41","ug/m3 SC","38","29 Palms","1","100.0000","81102","PM10 Total 0-10um STP","239","40140","Riverside-San Bernardino-Ontario, CA","06","California","065","Riverside","33.7196900008716","-116.1897"
"03/15/2022","AQS","060650500","1","49","ug/m3 SC","45","29 Palms","1","100.0000","81102","PM10 Total 0-10um STP","239","40140","Riverside-San Bernardino-Ontario, CA","06","California","065","Riverside","33.7196900008716","-116.1897"
